Row ID,Order ID,Year,Order Date,Month,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Profit
8054,CA-2014-152205,2014,9/29/2014,September,Standard Class,SF-20965,Sylvia Foulston,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,Office Supplies,Binders,2.655,1,-1.8585
8055,CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,OFF-ST-10001490,Office Supplies,Storage,892.35,5,267.705
8056,CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,307.666,2,28.9568
8057,CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,OFF-ST-10000736,Office Supplies,Storage,728.82,9,29.1528
8058,CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,OFF-BI-10001617,Office Supplies,Binders,41.36,5,13.959
8059,CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,TEC-PH-10003589,Technology,Phones,43.176,3,15.1116
8060,CA-2012-121188,2012,8/28/2012,August,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,90049,West,FUR-FU-10003981,Furniture,Furnishings,4.16,2,1.7472
8061,CA-2012-156013,2012,9/20/2012,September,Standard Class,TC-20980,Tamara Chand,Corporate,Long Beach,New York,11561,East,OFF-PA-10001970,Office Supplies,Paper,61.4,5,28.858
8062,CA-2012-156013,2012,9/20/2012,September,Standard Class,TC-20980,Tamara Chand,Corporate,Long Beach,New York,11561,East,OFF-BI-10002437,Office Supplies,Binders,24.448,2,8.8624
8063,CA-2013-132997,2013,11/8/2013,November,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,263.96,4,71.2692
8064,CA-2013-132997,2013,11/8/2013,November,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,14609,East,TEC-PH-10003811,Technology,Phones,359.97,3,100.7916
8065,CA-2013-132997,2013,11/8/2013,November,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,14609,East,OFF-PA-10004983,Office Supplies,Paper,12.96,2,6.2208
8066,CA-2013-132997,2013,11/8/2013,November,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,14609,East,OFF-ST-10003479,Office Supplies,Storage,116.82,3,5.841
8067,CA-2013-132997,2013,11/8/2013,November,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,14609,East,OFF-BI-10004318,Office Supplies,Binders,276.784,2,89.9548
8068,US-2012-160563,2012,10/20/2012,October,Standard Class,NS-18640,Noel Staavos,Corporate,San Francisco,California,94109,West,TEC-AC-10002567,Technology,Accessories,239.97,3,86.3892
8069,US-2012-160563,2012,10/20/2012,October,Standard Class,NS-18640,Noel Staavos,Corporate,San Francisco,California,94109,West,FUR-FU-10001731,Furniture,Furnishings,16.02,6,6.0876
8070,CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-ST-10002743,Office Supplies,Storage,454.56,5,-107.958
8071,CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,141.42,5,-187.3815
8072,CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,FUR-CH-10003199,Furniture,Chairs,310.744,4,-26.6352
8073,CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-AR-10003158,Office Supplies,Art,12.736,4,2.2288
8074,CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-BI-10000301,Office Supplies,Binders,6.47,5,-9.705
8075,CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-BI-10000343,Office Supplies,Binders,13.748,14,-22.6842
8076,CA-2014-151750,2014,1/2/2014,January,Standard Class,JM-15250,Janet Martin,Consumer,Huntsville,Texas,77340,Central,OFF-AP-10004708,Office Supplies,Appliances,15.224,2,-38.8212
8077,CA-2012-106187,2012,6/23/2012,June,Standard Class,RF-19345,Randy Ferguson,Corporate,East Point,Georgia,30344,South,FUR-FU-10000794,Furniture,Furnishings,27.42,3,9.3228
8078,CA-2012-106187,2012,6/23/2012,June,Standard Class,RF-19345,Randy Ferguson,Corporate,East Point,Georgia,30344,South,OFF-BI-10004519,Office Supplies,Binders,165.98,1,74.691
8079,CA-2012-106187,2012,6/23/2012,June,Standard Class,RF-19345,Randy Ferguson,Corporate,East Point,Georgia,30344,South,TEC-AC-10001590,Technology,Accessories,75,3,18
8080,US-2013-164945,2013,11/23/2013,November,Standard Class,CA-12055,Cathy Armstrong,Home Office,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,134.272,8,46.9952
8081,CA-2012-150714,2012,10/26/2012,October,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-LA-10001474,Office Supplies,Labels,146.544,6,47.6268
8082,CA-2012-150714,2012,10/26/2012,October,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-PA-10001497,Office Supplies,Paper,131.904,3,47.8152
8083,CA-2012-150714,2012,10/26/2012,October,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-AP-10003287,Office Supplies,Appliances,203.88,5,20.388
8084,CA-2012-150714,2012,10/26/2012,October,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-BI-10002982,Office Supplies,Binders,14.301,7,-10.4874
8085,CA-2012-150714,2012,10/26/2012,October,Standard Class,KH-16690,Kristen Hastings,Corporate,Springfield,Oregon,97477,West,OFF-ST-10001809,Office Supplies,Storage,718.64,10,-161.694
8086,CA-2013-105753,2013,10/21/2013,October,Standard Class,LC-16960,Lindsay Castell,Home Office,Arlington,Virginia,22204,South,FUR-FU-10000246,Furniture,Furnishings,61.1,5,18.33
8087,CA-2014-120894,2014,4/29/2014,April,Standard Class,JL-15130,Jack Lebron,Consumer,Wilmington,North Carolina,28403,South,OFF-AP-10000252,Office Supplies,Appliances,28.08,3,5.265
8088,CA-2013-106621,2013,9/30/2013,September,Second Class,DM-12955,Dario Medina,Corporate,Yuma,Arizona,85364,West,OFF-AR-10002375,Office Supplies,Art,10.496,4,1.1808
8089,CA-2012-107020,2012,7/10/2012,July,Standard Class,MV-18190,Mike Vittorini,Consumer,San Bernardino,California,92404,West,OFF-BI-10003719,Office Supplies,Binders,39.92,2,12.974
8090,US-2012-117492,2012,8/7/2012,August,First Class,NS-18640,Noel Staavos,Corporate,Baltimore,Maryland,21215,East,OFF-AP-10001492,Office Supplies,Appliances,77.58,9,20.1708
8091,CA-2011-101392,2011,12/7/2011,December,Standard Class,AS-10630,Ann Steele,Home Office,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,269.36,7,70.0336
8092,CA-2012-127502,2012,12/10/2012,December,Standard Class,MT-17815,Meg Tillman,Consumer,San Francisco,California,94110,West,OFF-LA-10001613,Office Supplies,Labels,5.76,2,2.8224
8093,CA-2014-143658,2014,11/9/2014,November,Second Class,SR-20425,Sharelle Roach,Home Office,New York City,New York,10035,East,OFF-AR-10002818,Office Supplies,Art,109.9,5,32.97
8094,CA-2014-133046,2014,7/28/2014,July,Second Class,DK-13375,Dennis Kane,Consumer,Seattle,Washington,98115,West,FUR-FU-10001940,Furniture,Furnishings,23.88,3,10.5072
8095,CA-2014-133046,2014,7/28/2014,July,Second Class,DK-13375,Dennis Kane,Consumer,Seattle,Washington,98115,West,OFF-PA-10003883,Office Supplies,Paper,26.2,4,12.052
8096,CA-2014-133046,2014,7/28/2014,July,Second Class,DK-13375,Dennis Kane,Consumer,Seattle,Washington,98115,West,OFF-PA-10002787,Office Supplies,Paper,12.96,2,6.2208
8097,CA-2014-133046,2014,7/28/2014,July,Second Class,DK-13375,Dennis Kane,Consumer,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,234.95,5,32.893
8098,CA-2014-122798,2014,12/29/2014,December,Standard Class,SV-20935,Susan Vittorini,Consumer,Albuquerque,New Mexico,87105,West,OFF-ST-10003058,Office Supplies,Storage,118.25,5,34.2925
8099,CA-2014-122798,2014,12/29/2014,December,Standard Class,SV-20935,Susan Vittorini,Consumer,Albuquerque,New Mexico,87105,West,OFF-PA-10004239,Office Supplies,Paper,4.28,1,1.926
8100,CA-2013-169663,2013,3/11/2013,March,First Class,RH-19510,Rick Huthwaite,Home Office,Los Angeles,California,90045,West,TEC-AC-10003038,Technology,Accessories,26.85,3,5.1015
8101,CA-2013-169663,2013,3/11/2013,March,First Class,RH-19510,Rick Huthwaite,Home Office,Los Angeles,California,90045,West,TEC-MA-10000984,Technology,Machines,3357.6,3,377.73
8102,CA-2012-149846,2012,5/22/2012,May,Standard Class,SB-20185,Sarah Brown,Consumer,Los Angeles,California,90045,West,OFF-LA-10004484,Office Supplies,Labels,8.26,2,3.7996
8103,CA-2012-149846,2012,5/22/2012,May,Standard Class,SB-20185,Sarah Brown,Consumer,Los Angeles,California,90045,West,TEC-MA-10004002,Technology,Machines,2973.32,7,334.4985
8104,CA-2012-149846,2012,5/22/2012,May,Standard Class,SB-20185,Sarah Brown,Consumer,Los Angeles,California,90045,West,OFF-ST-10002406,Office Supplies,Storage,104.79,7,29.3412
8105,CA-2012-149846,2012,5/22/2012,May,Standard Class,SB-20185,Sarah Brown,Consumer,Los Angeles,California,90045,West,TEC-PH-10003645,Technology,Phones,775.728,6,58.1796
8106,CA-2014-159149,2014,2/18/2014,February,First Class,CR-12820,Cyra Reiten,Home Office,Houston,Texas,77041,Central,FUR-BO-10001601,Furniture,Bookcases,89.0664,1,-17.0274
8107,CA-2014-159149,2014,2/18/2014,February,First Class,CR-12820,Cyra Reiten,Home Office,Houston,Texas,77041,Central,OFF-AR-10000937,Office Supplies,Art,175.44,6,52.632
8108,CA-2014-159149,2014,2/18/2014,February,First Class,CR-12820,Cyra Reiten,Home Office,Houston,Texas,77041,Central,TEC-PH-10000038,Technology,Phones,438.336,4,-87.6672
8109,US-2014-167570,2014,12/9/2014,December,Standard Class,EG-13900,Emily Grady,Consumer,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003396,Furniture,Chairs,215.544,4,-58.5048
8110,CA-2014-160122,2014,11/19/2014,November,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Chicago,Illinois,60623,Central,OFF-EN-10002592,Office Supplies,Envelopes,55.584,6,20.844
8111,CA-2014-160122,2014,11/19/2014,November,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Chicago,Illinois,60623,Central,FUR-CH-10000422,Furniture,Chairs,127.386,2,-25.4772
8112,CA-2013-130393,2013,12/2/2013,December,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,76903,Central,FUR-CH-10002647,Furniture,Chairs,248.43,5,-17.745
8113,CA-2013-130393,2013,12/2/2013,December,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,76903,Central,OFF-AP-10004859,Office Supplies,Appliances,11.648,4,-30.8672
8114,CA-2013-130393,2013,12/2/2013,December,Second Class,JM-15865,John Murray,Consumer,San Angelo,Texas,76903,Central,FUR-CH-10004477,Furniture,Chairs,85.246,2,-1.2178
8115,CA-2014-144820,2014,10/4/2014,October,Second Class,LW-16825,Laurel Workman,Corporate,Pasadena,Texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,20.64,5,2.322
8116,CA-2014-101014,2014,8/30/2014,August,Standard Class,RW-19540,Rick Wilson,Corporate,Los Angeles,California,90049,West,FUR-FU-10003374,Furniture,Furnishings,148.02,3,41.4456
8117,CA-2014-105543,2014,11/25/2014,November,Same Day,BG-11695,Brooke Gillingham,Corporate,Garden City,Kansas,67846,Central,OFF-ST-10003123,Office Supplies,Storage,33.29,1,7.9896
8118,US-2014-113201,2014,7/1/2014,July,Standard Class,TT-21220,Thomas Thornton,Consumer,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,204.95,5,100.4255
8119,US-2014-106551,2014,7/23/2014,July,Standard Class,EB-13930,Eric Barreto,Consumer,Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,526.344,4,-75.192
8120,CA-2013-116722,2013,11/12/2013,November,Standard Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,FUR-FU-10001934,Furniture,Furnishings,41.96,2,10.9096
8121,CA-2013-116722,2013,11/12/2013,November,Standard Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,FUR-CH-10004997,Furniture,Chairs,451.152,3,0
8122,CA-2013-116722,2013,11/12/2013,November,Standard Class,LP-17080,Liz Pelletier,Consumer,San Francisco,California,94110,West,OFF-BI-10001890,Office Supplies,Binders,31.504,11,11.0264
8123,CA-2011-138128,2011,12/9/2011,December,Standard Class,FP-14320,Frank Preis,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,Office Supplies,Envelopes,30.672,3,9.585
8124,CA-2011-138128,2011,12/9/2011,December,Standard Class,FP-14320,Frank Preis,Consumer,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001766,Technology,Copiers,1079.976,4,125.9972
8125,US-2014-150070,2014,9/8/2014,September,Standard Class,JA-15970,Joseph Airdo,Consumer,Modesto,California,95351,West,FUR-CH-10004860,Furniture,Chairs,161.568,2,-28.2744
8126,CA-2012-137064,2012,2/6/2012,February,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,77070,Central,OFF-BI-10002049,Office Supplies,Binders,2.934,3,-4.9878
8127,CA-2012-137064,2012,2/6/2012,February,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,77070,Central,TEC-AC-10003499,Technology,Accessories,18.528,2,4.4004
8128,CA-2012-137064,2012,2/6/2012,February,Standard Class,TS-21655,Trudy Schmidt,Consumer,Houston,Texas,77070,Central,OFF-ST-10003470,Office Supplies,Storage,670.752,3,-125.766
8129,CA-2014-157350,2014,8/27/2014,August,Standard Class,DP-13000,Darren Powers,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10000222,Furniture,Furnishings,64.96,5,-43.848
8130,CA-2011-127866,2011,7/20/2011,July,First Class,JD-15895,Jonathan Doherty,Corporate,Riverside,California,92503,West,TEC-AC-10000023,Technology,Accessories,41.94,2,15.0984
8131,CA-2011-127866,2011,7/20/2011,July,First Class,JD-15895,Jonathan Doherty,Corporate,Riverside,California,92503,West,OFF-PA-10003971,Office Supplies,Paper,11.96,2,5.8604
8132,CA-2011-127866,2011,7/20/2011,July,First Class,JD-15895,Jonathan Doherty,Corporate,Riverside,California,92503,West,OFF-AR-10003481,Office Supplies,Art,13.12,4,3.8048
8133,CA-2011-127866,2011,7/20/2011,July,First Class,JD-15895,Jonathan Doherty,Corporate,Riverside,California,92503,West,OFF-ST-10001490,Office Supplies,Storage,535.41,3,160.623
8134,CA-2012-131352,2012,10/8/2012,October,Standard Class,GH-14485,Gene Hale,Corporate,Dallas,Texas,75081,Central,FUR-FU-10003708,Furniture,Furnishings,72.78,3,-70.9605
8135,CA-2012-121776,2012,2/16/2012,February,Standard Class,RD-19585,Rob Dowd,Consumer,Los Angeles,California,90008,West,OFF-PA-10001970,Office Supplies,Paper,36.84,3,17.3148
8136,CA-2012-121776,2012,2/16/2012,February,Standard Class,RD-19585,Rob Dowd,Consumer,Los Angeles,California,90008,West,OFF-LA-10002762,Office Supplies,Labels,87.71,7,41.2237
8137,CA-2013-118073,2013,8/13/2013,August,Standard Class,CS-12490,Cindy Schnelling,Corporate,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,562.2925,7,-255.5875
8138,CA-2011-103219,2011,11/9/2011,November,Standard Class,BF-11215,Benjamin Farhat,Home Office,New York City,New York,10035,East,FUR-FU-10004091,Furniture,Furnishings,56.52,9,21.4776
8139,CA-2013-102561,2013,7/19/2013,July,Standard Class,NK-18490,Neil Knudson,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001545,Office Supplies,Art,11.264,8,1.2672
8140,CA-2013-102561,2013,7/19/2013,July,Standard Class,NK-18490,Neil Knudson,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001476,Office Supplies,Storage,284.08,10,24.857
8141,CA-2013-102561,2013,7/19/2013,July,Standard Class,NK-18490,Neil Knudson,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004971,Office Supplies,Paper,18.496,4,6.7048
8142,CA-2013-100993,2013,2/5/2013,February,Standard Class,AZ-10750,Annie Zypern,Consumer,San Diego,California,92037,West,OFF-LA-10003223,Office Supplies,Labels,14.73,3,7.2177
8143,CA-2013-100993,2013,2/5/2013,February,Standard Class,AZ-10750,Annie Zypern,Consumer,San Diego,California,92037,West,OFF-ST-10004340,Office Supplies,Storage,186.54,3,50.3658
8144,CA-2013-100993,2013,2/5/2013,February,Standard Class,AZ-10750,Annie Zypern,Consumer,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,557.728,4,6.9716
8145,CA-2013-100993,2013,2/5/2013,February,Standard Class,AZ-10750,Annie Zypern,Consumer,San Diego,California,92037,West,TEC-PH-10001448,Technology,Phones,159.968,4,-31.9936
8146,US-2011-112949,2011,6/20/2011,June,Standard Class,Co-12640,Corey-Lock,Consumer,Lawton,Oklahoma,73505,Central,OFF-AP-10001005,Office Supplies,Appliances,471.9,6,155.727
8147,US-2011-112949,2011,6/20/2011,June,Standard Class,Co-12640,Corey-Lock,Consumer,Lawton,Oklahoma,73505,Central,OFF-AR-10003469,Office Supplies,Art,3.52,2,1.6896
8148,US-2014-146822,2014,6/10/2014,June,Standard Class,AG-10675,Anna Gayman,Consumer,Salem,Virginia,24153,South,OFF-PA-10000249,Office Supplies,Paper,49.12,4,23.0864
8149,US-2013-131058,2013,12/28/2013,December,Standard Class,EM-14140,Eugene Moren,Home Office,Santa Ana,California,92704,West,OFF-LA-10001613,Office Supplies,Labels,20.16,7,9.8784
8150,CA-2011-167997,2011,1/27/2011,January,First Class,CA-11965,Carol Adams,Corporate,Rapid City,South Dakota,57701,Central,OFF-BI-10001758,Office Supplies,Binders,10.68,2,5.0196
8151,CA-2011-167997,2011,1/27/2011,January,First Class,CA-11965,Carol Adams,Corporate,Rapid City,South Dakota,57701,Central,FUR-BO-10004409,Furniture,Bookcases,141.96,2,39.7488
8152,CA-2014-140151,2014,3/24/2014,March,First Class,RB-19360,Raymond Buch,Consumer,Seattle,Washington,98115,West,OFF-ST-10001558,Office Supplies,Storage,32.48,2,4.872
8153,CA-2014-140151,2014,3/24/2014,March,First Class,RB-19360,Raymond Buch,Consumer,Seattle,Washington,98115,West,OFF-PA-10002986,Office Supplies,Paper,20.04,3,9.6192
8154,CA-2014-140151,2014,3/24/2014,March,First Class,RB-19360,Raymond Buch,Consumer,Seattle,Washington,98115,West,TEC-CO-10004722,Technology,Copiers,13999.96,4,6719.9808
8155,US-2014-143770,2014,3/21/2014,March,Standard Class,RD-19720,Roger Demir,Consumer,Middletown,Connecticut,6457,East,TEC-AC-10002842,Technology,Accessories,238,2,38.08
8156,US-2014-143770,2014,3/21/2014,March,Standard Class,RD-19720,Roger Demir,Consumer,Middletown,Connecticut,6457,East,OFF-PA-10001125,Office Supplies,Paper,61.96,2,27.882
8157,CA-2013-131296,2013,10/5/2013,October,Standard Class,MS-17830,Melanie Seite,Consumer,Baltimore,Maryland,21215,East,FUR-TA-10002622,Furniture,Tables,239.372,2,-23.9372
8158,CA-2013-103464,2013,11/19/2013,November,Standard Class,PG-18820,Patrick Gardner,Consumer,San Diego,California,92105,West,TEC-AC-10002842,Technology,Accessories,595,5,95.2
8159,CA-2014-136238,2014,12/27/2014,December,Standard Class,KB-16240,Karen Bern,Corporate,Odessa,Texas,79762,Central,OFF-PA-10004285,Office Supplies,Paper,16.032,3,5.6112
8160,CA-2013-120803,2013,3/10/2013,March,Standard Class,RB-19465,Rick Bensley,Home Office,Milford,Connecticut,6460,East,TEC-AC-10004469,Technology,Accessories,199.75,5,87.89
8161,CA-2013-134138,2013,2/16/2013,February,Standard Class,JD-15790,John Dryer,Consumer,Belleville,New Jersey,7109,East,FUR-CH-10001545,Furniture,Chairs,227.96,2,36.4736
8162,CA-2012-120915,2012,9/28/2012,September,Second Class,JJ-15445,Jennifer Jackson,Consumer,New York City,New York,10035,East,OFF-AP-10002578,Office Supplies,Appliances,293.52,6,76.3152
8163,CA-2012-120915,2012,9/28/2012,September,Second Class,JJ-15445,Jennifer Jackson,Consumer,New York City,New York,10035,East,TEC-PH-10003012,Technology,Phones,307.98,2,89.3142
8164,CA-2012-168207,2012,11/2/2012,November,Standard Class,LT-17110,Liz Thompson,Consumer,San Diego,California,92105,West,FUR-FU-10004909,Furniture,Furnishings,96.96,6,33.936
8165,CA-2012-168207,2012,11/2/2012,November,Standard Class,LT-17110,Liz Thompson,Consumer,San Diego,California,92105,West,OFF-BI-10001524,Office Supplies,Binders,117.488,7,41.1208
8166,CA-2012-168207,2012,11/2/2012,November,Standard Class,LT-17110,Liz Thompson,Consumer,San Diego,California,92105,West,OFF-BI-10003355,Office Supplies,Binders,11.952,3,4.1832
8167,CA-2012-168207,2012,11/2/2012,November,Standard Class,LT-17110,Liz Thompson,Consumer,San Diego,California,92105,West,FUR-BO-10004357,Furniture,Bookcases,512.499,3,-30.147
8168,CA-2013-144148,2013,8/1/2013,August,Standard Class,AH-10690,Anna Häberlin,Corporate,San Francisco,California,94122,West,FUR-TA-10002774,Furniture,Tables,863.128,7,-32.3673
8169,CA-2014-107174,2014,11/7/2014,November,Standard Class,AB-10060,Adam Bellavance,Home Office,Seattle,Washington,98105,West,FUR-TA-10004575,Furniture,Tables,2036.86,7,366.6348
8170,CA-2014-107174,2014,11/7/2014,November,Standard Class,AB-10060,Adam Bellavance,Home Office,Seattle,Washington,98105,West,FUR-CH-10003312,Furniture,Chairs,449.568,2,-73.0548
8171,CA-2014-107174,2014,11/7/2014,November,Standard Class,AB-10060,Adam Bellavance,Home Office,Seattle,Washington,98105,West,TEC-AC-10001465,Technology,Accessories,108.96,3,32.688
8172,CA-2013-146150,2013,2/14/2013,February,Standard Class,FM-14380,Fred McMath,Consumer,Jackson,Mississippi,39212,South,OFF-AR-10002240,Office Supplies,Art,264.18,7,68.6868
8173,CA-2011-114125,2011,7/9/2011,July,Standard Class,GH-14410,Gary Hansen,Home Office,Los Angeles,California,90049,West,OFF-LA-10004559,Office Supplies,Labels,2.88,1,1.4112
8174,CA-2011-114125,2011,7/9/2011,July,Standard Class,GH-14410,Gary Hansen,Home Office,Los Angeles,California,90049,West,OFF-BI-10003291,Office Supplies,Binders,41.904,6,14.1426
8175,CA-2011-114125,2011,7/9/2011,July,Standard Class,GH-14410,Gary Hansen,Home Office,Los Angeles,California,90049,West,OFF-ST-10001505,Office Supplies,Storage,23.92,4,4.0664
8176,CA-2013-114944,2013,1/30/2013,January,Standard Class,HE-14800,Harold Engle,Corporate,Chicago,Illinois,60623,Central,OFF-PA-10003892,Office Supplies,Paper,156.512,4,52.8228
8177,CA-2013-135965,2013,9/23/2013,September,First Class,SZ-20035,Sam Zeldin,Home Office,New York City,New York,10035,East,OFF-ST-10002370,Office Supplies,Storage,128.34,6,37.2186
8178,CA-2014-149699,2014,12/23/2014,December,First Class,CM-12115,Chad McGuire,Consumer,Los Angeles,California,90008,West,TEC-AC-10000474,Technology,Accessories,474.95,5,142.485
8179,CA-2013-166429,2013,9/3/2013,September,Standard Class,TG-21310,Toby Gnade,Consumer,Des Moines,Washington,98198,West,TEC-CO-10002095,Technology,Copiers,999.98,2,449.991
8180,CA-2012-112767,2012,8/2/2012,August,Standard Class,DK-12985,Darren Koutras,Consumer,Springfield,Oregon,97477,West,FUR-TA-10003469,Furniture,Tables,277.5,4,-188.7
8181,CA-2012-119879,2012,11/21/2012,November,Standard Class,SS-20410,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,19120,East,FUR-TA-10002958,Furniture,Tables,1252.704,8,-480.2032
8182,CA-2012-119879,2012,11/21/2012,November,Standard Class,SS-20410,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002923,Technology,Phones,110.97,5,-24.0435
8183,CA-2014-155642,2014,5/19/2014,May,Standard Class,BM-11575,Brendan Murry,Corporate,Chicago,Illinois,60653,Central,FUR-FU-10004973,Furniture,Furnishings,22.608,3,-10.1736
8184,CA-2014-155642,2014,5/19/2014,May,Standard Class,BM-11575,Brendan Murry,Corporate,Chicago,Illinois,60653,Central,FUR-FU-10001918,Furniture,Furnishings,1.892,1,-0.9933
8185,US-2014-101721,2014,7/24/2014,July,Standard Class,MY-17380,Maribeth Yedwab,Corporate,Chicago,Illinois,60623,Central,OFF-PA-10003641,Office Supplies,Paper,63.312,3,20.5764
8186,CA-2012-136728,2012,9/13/2012,September,Second Class,AG-10900,Arthur Gainer,Consumer,Chicago,Illinois,60623,Central,OFF-EN-10002621,Office Supplies,Envelopes,7.824,1,2.934
8187,CA-2012-136728,2012,9/13/2012,September,Second Class,AG-10900,Arthur Gainer,Consumer,Chicago,Illinois,60623,Central,FUR-CH-10003817,Furniture,Chairs,170.072,4,-12.148
8188,CA-2013-127194,2013,12/11/2013,December,Standard Class,BW-11110,Bart Watters,Corporate,New York City,New York,10024,East,OFF-PA-10000659,Office Supplies,Paper,62.82,9,29.5254
8189,CA-2012-140375,2012,10/2/2012,October,Second Class,SG-20470,Sheri Gordon,Consumer,Rockville,Maryland,20852,East,OFF-PA-10001870,Office Supplies,Paper,19.44,3,9.3312
8190,CA-2012-140375,2012,10/2/2012,October,Second Class,SG-20470,Sheri Gordon,Consumer,Rockville,Maryland,20852,East,OFF-BI-10000320,Office Supplies,Binders,7.38,1,3.6162
8191,US-2014-155866,2014,11/18/2014,November,Standard Class,CC-12370,Christopher Conant,Consumer,New York City,New York,10011,East,OFF-PA-10004735,Office Supplies,Paper,38.88,6,18.6624
8192,US-2014-155866,2014,11/18/2014,November,Standard Class,CC-12370,Christopher Conant,Consumer,New York City,New York,10011,East,FUR-FU-10004091,Furniture,Furnishings,187.76,4,76.9816
8193,CA-2012-141327,2012,11/30/2012,November,First Class,LR-16915,Lena Radford,Consumer,Durham,North Carolina,27707,South,OFF-BI-10000546,Office Supplies,Binders,6.048,7,-4.2336
8194,CA-2012-141327,2012,11/30/2012,November,First Class,LR-16915,Lena Radford,Consumer,Durham,North Carolina,27707,South,OFF-AP-10001293,Office Supplies,Appliances,98.352,3,9.8352
8195,CA-2012-141327,2012,11/30/2012,November,First Class,LR-16915,Lena Radford,Consumer,Durham,North Carolina,27707,South,FUR-FU-10000576,Furniture,Furnishings,335.744,2,25.1808
8196,CA-2012-136700,2012,12/6/2012,December,Second Class,DB-13120,David Bremer,Corporate,Santa Barbara,California,93101,West,OFF-PA-10004519,Office Supplies,Paper,8.96,2,4.3904
8197,CA-2014-102736,2014,9/6/2014,September,Standard Class,LP-17095,Liz Preis,Consumer,Knoxville,Tennessee,37918,South,TEC-AC-10004568,Technology,Accessories,89.568,4,-1.1196
8198,CA-2014-102736,2014,9/6/2014,September,Standard Class,LP-17095,Liz Preis,Consumer,Knoxville,Tennessee,37918,South,OFF-AR-10001897,Office Supplies,Art,71.96,5,7.196
